logFC	P.Value	adj.P.Val	sig_adjP_lfc1	sig_pval_lfc1	sig_adjP_lfc2	sig_pval_lfc2	sig_adjP_lfc3	sig_pval_lfc3
MARCKSL1	0.259183292136639	0.548383278470049	0.989314375600245	-	-	-	-	-	-
CYBRD1	0.319909666739437	0.54876391910426	0.989314375600245	-	-	-	-	-	-
COX8A	0.113411394996815	0.548841982297103	0.989314375600245	-	-	-	-	-	-
MIF	-0.153207765306984	0.548890042806517	0.989314375600245	-	-	-	-	-	-
TRIM21	-0.181632446420337	0.548893686180957	0.989314375600245	-	-	-	-	-	-
ARHGAP17	0.157433670486612	0.548937141798227	0.989314375600245	-	-	-	-	-	-
P3H1	-0.225204732828022	0.549000330523019	0.989314375600245	-	-	-	-	-	-
VEZF1	0.17623843324211	0.549973585560074	0.989314375600245	-	-	-	-	-	-
MAPKAPK2	-0.174412199458313	0.550020310732811	0.989314375600245	-	-	-	-	-	-
UBE2M	0.257519173004307	0.550383994995393	0.989314375600245	-	-	-	-	-	-
NMD3	0.141639698057599	0.550425211217187	0.989314375600245	-	-	-	-	-	-
GALE	0.144032244567854	0.550542677187295	0.989314375600245	-	-	-	-	-	-
SEC61B	-0.103147915303842	0.55086063873096	0.989314375600245	-	-	-	-	-	-
AP3S1	0.140559380273117	0.551222976766613	0.989314375600245	-	-	-	-	-	-
PRRC1	-0.166039126072177	0.551401606838501	0.989314375600245	-	-	-	-	-	-
GEMIN4	-0.141673125316287	0.551402260462352	0.989314375600245	-	-	-	-	-	-
PI4KA	-0.203999784266554	0.552329892171205	0.989314375600245	-	-	-	-	-	-
SUCO	-0.21137330826849	0.552803421753815	0.989314375600245	-	-	-	-	-	-
TMEM185B	-0.126815964310231	0.55311702875251	0.989314375600245	-	-	-	-	-	-
UBE2D2	-0.15868562360114	0.553199150659756	0.989314375600245	-	-	-	-	-	-
PSMD14	-0.16911297198313	0.553269057679224	0.989314375600245	-	-	-	-	-	-
FN3KRP	0.163782966439426	0.553396900200703	0.989314375600245	-	-	-	-	-	-
PLXNB2	0.117903678830918	0.553577855102692	0.989314375600245	-	-	-	-	-	-
MORF4L1	-0.139344080272202	0.55396103313921	0.989314375600245	-	-	-	-	-	-
RBM17	0.123632469197468	0.554172257534156	0.989314375600245	-	-	-	-	-	-
BACE1	0.20912928246879	0.554333289000777	0.989314375600245	-	-	-	-	-	-
EIF2D	0.187331726046329	0.554397352680388	0.989314375600245	-	-	-	-	-	-
MTHFD2	-0.276017274979571	0.555465228229552	0.989314375600245	-	-	-	-	-	-
APP	0.192966162816467	0.555693013229147	0.989314375600245	-	-	-	-	-	-
CTSH	-0.224934432996039	0.556217108064193	0.989314375600245	-	-	-	-	-	-
JAG2	-0.291398039150353	0.556229230884447	0.989314375600245	-	-	-	-	-	-
AKR1A1	0.128514891118467	0.556416451945555	0.989314375600245	-	-	-	-	-	-
UBE2C	-0.336737815771112	0.557225743692947	0.989314375600245	-	-	-	-	-	-
CDC42EP1	0.257498873995263	0.557547487406446	0.989314375600245	-	-	-	-	-	-
UBL3	0.217212252621314	0.557599233017461	0.989314375600245	-	-	-	-	-	-
ATP5MC3	0.167332533181912	0.55785023906313	0.989314375600245	-	-	-	-	-	-
MYO1C	-0.120523857746909	0.558455648115307	0.989314375600245	-	-	-	-	-	-
MOB1A	-0.245970117196904	0.558633476733345	0.989314375600245	-	-	-	-	-	-
BAG6	0.0875571223758963	0.558757287232192	0.989314375600245	-	-	-	-	-	-
ZNF22	-0.186405312476496	0.558960618899065	0.989314375600245	-	-	-	-	-	-
MTCH1	-0.192921297050571	0.560038337567714	0.989314375600245	-	-	-	-	-	-
ERO1A	0.277323948054121	0.560094261704657	0.989314375600245	-	-	-	-	-	-
COX5B	0.140761003620842	0.56010369178164	0.989314375600245	-	-	-	-	-	-
LXN	0.294568821201029	0.560361134082375	0.989314375600245	-	-	-	-	-	-
RSAD2	-0.496597587651404	0.561285976951768	0.989314375600245	-	-	-	-	-	-
TREM2	-0.240028171198489	0.561870509781184	0.989314375600245	-	-	-	-	-	-
TIMM23	-0.120444574198541	0.561907239044467	0.989314375600245	-	-	-	-	-	-
PLCG1	0.109361759550187	0.562244780313544	0.989314375600245	-	-	-	-	-	-
DPAGT1	0.168306404718937	0.562253894911927	0.989314375600245	-	-	-	-	-	-
SIRT7	0.143791415100447	0.562581140366292	0.989314375600245	-	-	-	-	-	-
COMMD9	-0.17574823057295	0.562783527774276	0.989314375600245	-	-	-	-	-	-
GDPD5	-0.163303832034387	0.56293710093248	0.989314375600245	-	-	-	-	-	-
ZWILCH	0.240080900821372	0.563548359584584	0.989314375600245	-	-	-	-	-	-
RPL36	0.259575202330478	0.563705064693903	0.989314375600245	-	-	-	-	-	-
LAD1	-0.211883560695517	0.563824031007204	0.989314375600245	-	-	-	-	-	-
TBC1D13	0.120704570617814	0.563870666232119	0.989314375600245	-	-	-	-	-	-
PTBP1	-0.0925150367935476	0.564050795692325	0.989314375600245	-	-	-	-	-	-
NKRF	-0.123615671592874	0.564052833552841	0.989314375600245	-	-	-	-	-	-
ASMTL	-0.286742179308384	0.564431764470712	0.989314375600245	-	-	-	-	-	-
ATXN10	-0.12184805565279	0.564671728354555	0.989314375600245	-	-	-	-	-	-
SUMO4	0.116178312602923	0.564923098832374	0.989314375600245	-	-	-	-	-	-
RPS15A	-0.138344974183079	0.56568320391525	0.989314375600245	-	-	-	-	-	-
RPL27A	0.101032063427341	0.565787826810371	0.989314375600245	-	-	-	-	-	-
AGPAT1	0.135821994261764	0.566226406613851	0.989314375600245	-	-	-	-	-	-
PDGFRL	-0.366891398174491	0.566457765738755	0.989314375600245	-	-	-	-	-	-
ATP6V0D1	-0.19036905654286	0.56686167787318	0.989314375600245	-	-	-	-	-	-
FBXL5	0.15955510201348	0.566863706035539	0.989314375600245	-	-	-	-	-	-
BAZ1A	-0.200816388384561	0.567168332215062	0.989314375600245	-	-	-	-	-	-
GARS1	-0.190207763531284	0.567476971772052	0.989314375600245	-	-	-	-	-	-
GAL3ST4	-0.229664777176352	0.567670581576342	0.989314375600245	-	-	-	-	-	-
FAM168A	0.196726677710672	0.567898001455766	0.989314375600245	-	-	-	-	-	-
POLR2L	0.134600861640349	0.568240503813647	0.989314375600245	-	-	-	-	-	-
STT3A	-0.182808733441787	0.568398873216879	0.989314375600245	-	-	-	-	-	-
BLCAP	0.157946171400974	0.568520966478105	0.989314375600245	-	-	-	-	-	-
ATP6V1A	-0.172755462316311	0.568927326312491	0.989314375600245	-	-	-	-	-	-
SCNM1	-0.122252336223044	0.568960203438345	0.989314375600245	-	-	-	-	-	-
KPNA3	0.142809463139052	0.569030054561634	0.989314375600245	-	-	-	-	-	-
KCTD12	-0.244791688181566	0.569100473819871	0.989314375600245	-	-	-	-	-	-
ZNF84	0.210967373819823	0.570090442239716	0.989314375600245	-	-	-	-	-	-
CRYAB	0.41342115509557	0.570460137106657	0.989314375600245	-	-	-	-	-	-
TNFAIP2	0.297167834351528	0.570483147558872	0.989314375600245	-	-	-	-	-	-
MARCKS	-0.287348923112562	0.570611914494539	0.989314375600245	-	-	-	-	-	-
HMBS	0.121839315086386	0.57110120433592	0.989314375600245	-	-	-	-	-	-
YWHAE	-0.257552382049208	0.571338252433646	0.989314375600245	-	-	-	-	-	-
HERC5	-0.379133448859369	0.571457285817732	0.989314375600245	-	-	-	-	-	-
TSNAX	-0.224910511256179	0.571602674053163	0.989314375600245	-	-	-	-	-	-
TMEM50A	0.127000984385787	0.571748326376386	0.989314375600245	-	-	-	-	-	-
TSPAN13	-0.328273619571976	0.571827840963759	0.989314375600245	-	-	-	-	-	-
PRKCZ	0.21510945941596	0.572322805980032	0.989314375600245	-	-	-	-	-	-
BCL2L1	-0.217889721263473	0.572476879297437	0.989314375600245	-	-	-	-	-	-
PALM	-0.187652892480874	0.572534607452801	0.989314375600245	-	-	-	-	-	-
ROBO1	-0.390968961326251	0.572564787811579	0.989314375600245	-	-	-	-	-	-
ZCCHC24	0.274821279210508	0.572673690609315	0.989314375600245	-	-	-	-	-	-
MRPS30	-0.191617557644886	0.572794888336933	0.989314375600245	-	-	-	-	-	-
COL3A1	0.307238255455377	0.572912613616524	0.989314375600245	-	-	-	-	-	-
SF3A1	0.109137454125657	0.573276091739344	0.989314375600245	-	-	-	-	-	-
PRDM4	0.149886582885141	0.573447329021866	0.989314375600245	-	-	-	-	-	-
MOSPD3	-0.170800280411913	0.573851291743419	0.989314375600245	-	-	-	-	-	-
PNN	0.150690500867044	0.57456802795544	0.989314375600245	-	-	-	-	-	-
EIF4E2	-0.112619029856839	0.574887464745551	0.989314375600245	-	-	-	-	-	-
RPLP2	0.0829525409392573	0.575282898947044	0.989314375600245	-	-	-	-	-	-
CDCA3	-0.285931770855358	0.575284012471933	0.989314375600245	-	-	-	-	-	-
MAN2B2	-0.19007636823486	0.575376721717328	0.989314375600245	-	-	-	-	-	-
PFAS	0.209846065426451	0.575635177576265	0.989314375600245	-	-	-	-	-	-
DLAT	-0.20678356396526	0.575932902601869	0.989314375600245	-	-	-	-	-	-
ATAD3A	0.170752658046937	0.576196098719261	0.989314375600245	-	-	-	-	-	-
ZNF266	0.226788259520814	0.577159258336177	0.989314375600245	-	-	-	-	-	-
YLPM1	0.100242877801013	0.577331596837858	0.989314375600245	-	-	-	-	-	-
VEGFB	-0.155035967029364	0.577342111833396	0.989314375600245	-	-	-	-	-	-
RPL13	0.106820917588933	0.57734747140432	0.989314375600245	-	-	-	-	-	-
YEATS2	0.0964546452843095	0.577615297898527	0.989314375600245	-	-	-	-	-	-
MT2A	-0.217201590747892	0.577731662425084	0.989314375600245	-	-	-	-	-	-
ARF4	0.14296786220997	0.577733624073689	0.989314375600245	-	-	-	-	-	-
SUMO3	0.0926217982279822	0.577868159085638	0.989314375600245	-	-	-	-	-	-
LARS1	0.149045345481557	0.57810843694179	0.989314375600245	-	-	-	-	-	-
TUFM	0.134248568959524	0.57817527048823	0.989314375600245	-	-	-	-	-	-
SHFL	0.237295414421702	0.578807712074489	0.989314375600245	-	-	-	-	-	-
LBHD1	-0.164295778780707	0.579344532822065	0.989314375600245	-	-	-	-	-	-
TSPAN31	-0.204353817591263	0.579907183932974	0.989314375600245	-	-	-	-	-	-
MEA1	-0.160830058217138	0.580138846481028	0.989314375600245	-	-	-	-	-	-
RTP4	-0.338354774605631	0.580143821217343	0.989314375600245	-	-	-	-	-	-
FGL2	-0.389563778685674	0.580172901265434	0.989314375600245	-	-	-	-	-	-
PLAAT3	0.20417936706988	0.580299246137942	0.989314375600245	-	-	-	-	-	-
CDK20	0.13695931956125	0.580337349288409	0.989314375600245	-	-	-	-	-	-
CKB	-0.24910626218713	0.580480473144332	0.989314375600245	-	-	-	-	-	-
ALG3	-0.132975389650029	0.580920246730011	0.989314375600245	-	-	-	-	-	-
TALDO1	-0.144937544982372	0.580998284227784	0.989314375600245	-	-	-	-	-	-
SMPD2	-0.147835961320386	0.581085019095535	0.989314375600245	-	-	-	-	-	-
PFDN1	-0.106204632455065	0.581346302694578	0.989314375600245	-	-	-	-	-	-
EIF2S2	-0.124712076796192	0.581415678644744	0.989314375600245	-	-	-	-	-	-
RPLP1	0.071044152955551	0.581476780272666	0.989314375600245	-	-	-	-	-	-
NPM3	-0.210654057642362	0.581997250395461	0.989314375600245	-	-	-	-	-	-
CD47	-0.217923987898302	0.582145632175854	0.989314375600245	-	-	-	-	-	-
EIF3I	0.135049576163022	0.582189055712723	0.989314375600245	-	-	-	-	-	-
CALM1	0.100236365743131	0.582444695642727	0.989314375600245	-	-	-	-	-	-
PCF11	0.154764512413071	0.582886813854163	0.989314375600245	-	-	-	-	-	-
ADGRE5	-0.173690925969392	0.583123933241781	0.989314375600245	-	-	-	-	-	-
RNF19A	0.145135565650192	0.583382221442796	0.989314375600245	-	-	-	-	-	-
GSTP1	0.124044386916095	0.583514642829626	0.989314375600245	-	-	-	-	-	-
UQCRC2	-0.1924925186492	0.583585154546501	0.989314375600245	-	-	-	-	-	-
DOLPP1	0.103348233690512	0.583864255458916	0.989314375600245	-	-	-	-	-	-
USP11	-0.173513634840816	0.584076371698917	0.989314375600245	-	-	-	-	-	-
STK38L	-0.233703414049879	0.584148459926042	0.989314375600245	-	-	-	-	-	-
ECHS1	-0.186014201466377	0.584259250625318	0.989314375600245	-	-	-	-	-	-
IFI44	-0.378089624002147	0.58465843642789	0.989314375600245	-	-	-	-	-	-
MAML1	-0.129507591176681	0.584883417425066	0.989314375600245	-	-	-	-	-	-
XPO1	-0.157508997728932	0.584919678719912	0.989314375600245	-	-	-	-	-	-
CRYBG1	0.363649915272552	0.585164682618522	0.989314375600245	-	-	-	-	-	-
SRSF6	-0.198885325607433	0.585295150430207	0.989314375600245	-	-	-	-	-	-
CDC16	-0.170868900625812	0.585596032488277	0.989314375600245	-	-	-	-	-	-
ADCY6	-0.11590771642682	0.585882381640577	0.989314375600245	-	-	-	-	-	-
EEF1A1	-0.0905387269896446	0.585959815654977	0.989314375600245	-	-	-	-	-	-
CSTF1	-0.15962698941046	0.586248241418279	0.989314375600245	-	-	-	-	-	-
CDH11	0.350512118403059	0.586270433821004	0.989314375600245	-	-	-	-	-	-
S100A13	-0.136457017777587	0.586571944183804	0.989314375600245	-	-	-	-	-	-
IGFBP4	0.269505034807655	0.587162944475512	0.989314375600245	-	-	-	-	-	-
THBS3	-0.200251715471873	0.588473137083178	0.989314375600245	-	-	-	-	-	-
CACFD1	0.112215479740919	0.588594406903019	0.989314375600245	-	-	-	-	-	-
ARPC3	0.201588620834998	0.588637167975562	0.989314375600245	-	-	-	-	-	-
UBR5	0.192733983515659	0.589091854096756	0.989314375600245	-	-	-	-	-	-
NIPA2	-0.170405904226716	0.589730081144594	0.989314375600245	-	-	-	-	-	-
WDR45	0.157702361470936	0.590014799237776	0.989314375600245	-	-	-	-	-	-
KDM2A	0.11639511339492	0.590219376384115	0.989314375600245	-	-	-	-	-	-
LRP10	0.153125122338778	0.590355260224821	0.989314375600245	-	-	-	-	-	-
AIF1	0.152356746275685	0.590377062916662	0.989314375600245	-	-	-	-	-	-
TMED2	0.152229991696711	0.590527561277562	0.989314375600245	-	-	-	-	-	-
UFC1	-0.118958667961469	0.590536575624837	0.989314375600245	-	-	-	-	-	-
RYK	0.11021478691723	0.590746130130776	0.989314375600245	-	-	-	-	-	-
TUG1	-0.132777278863162	0.591199295721442	0.989314375600245	-	-	-	-	-	-
GOT1	-0.214776717447249	0.591354867620176	0.989314375600245	-	-	-	-	-	-
KIF20A	-0.296775477312783	0.59152372031149	0.989314375600245	-	-	-	-	-	-
LTBP2	0.260739685902331	0.591527233796589	0.989314375600245	-	-	-	-	-	-
RMDN3	-0.171546972670438	0.591563684498415	0.989314375600245	-	-	-	-	-	-
ASF1B	-0.225434415121687	0.591732591911581	0.989314375600245	-	-	-	-	-	-
POLD2	0.166812607405278	0.591774135038413	0.989314375600245	-	-	-	-	-	-
INPP5E	0.153702889173424	0.592430766504965	0.989314375600245	-	-	-	-	-	-
TXNDC15	-0.146948748364022	0.592622881295952	0.989314375600245	-	-	-	-	-	-
MPG	0.146848926956292	0.593092854066354	0.989314375600245	-	-	-	-	-	-
MGST3	0.0799850899680749	0.593325011927711	0.989314375600245	-	-	-	-	-	-
TGFBI	-0.275361412321834	0.593426899832597	0.989314375600245	-	-	-	-	-	-
RBM38	-0.228902431513282	0.593518926895322	0.989314375600245	-	-	-	-	-	-
BMS1	-0.147002516511251	0.59359104567848	0.989314375600245	-	-	-	-	-	-
ACTR1A	-0.165125023551622	0.593815119863579	0.989314375600245	-	-	-	-	-	-
B4GALT5	-0.167187041586078	0.593815645728663	0.989314375600245	-	-	-	-	-	-
UBL4A	-0.174680732881881	0.593906777443974	0.989314375600245	-	-	-	-	-	-
SF3B4	-0.151336332593733	0.59393920017847	0.989314375600245	-	-	-	-	-	-
ATP5F1B	0.118694436776815	0.594163350835494	0.989314375600245	-	-	-	-	-	-
UAP1	0.175173246473272	0.594365823978561	0.989314375600245	-	-	-	-	-	-
STRAP	-0.110886746975688	0.594635857629971	0.989314375600245	-	-	-	-	-	-
IMMT	0.177475432595629	0.59485467254705	0.989314375600245	-	-	-	-	-	-
MFGE8	-0.348802679041273	0.59498591882828	0.989314375600245	-	-	-	-	-	-
MX1	0.37881007240402	0.595009362829942	0.989314375600245	-	-	-	-	-	-
RAD51C	0.215510904829429	0.59504639624326	0.989314375600245	-	-	-	-	-	-
WSB1	-0.17865307190536	0.595371045497525	0.989314375600245	-	-	-	-	-	-
TSPAN1	-0.417729854861157	0.595545442315015	0.989314375600245	-	-	-	-	-	-
MACF1	0.0975662285436798	0.595780305816118	0.989314375600245	-	-	-	-	-	-
SLC5A6	0.15725515849541	0.596622400692312	0.989314375600245	-	-	-	-	-	-
CPNE3	-0.284693700106173	0.596657152073084	0.989314375600245	-	-	-	-	-	-
PRRC2B	-0.111483420238357	0.596885283895844	0.989314375600245	-	-	-	-	-	-
ZNF282	-0.14940514714181	0.597545105273272	0.989314375600245	-	-	-	-	-	-
SRP72	0.117335471030446	0.597861539806961	0.989314375600245	-	-	-	-	-	-
KIFC1	-0.172041599865096	0.598012840404507	0.989314375600245	-	-	-	-	-	-
EIPR1	0.168861717475373	0.598069679092378	0.989314375600245	-	-	-	-	-	-
KAT2A	0.14659308090296	0.598200132570859	0.989314375600245	-	-	-	-	-	-
MRPS34	0.130350882196539	0.598212006556044	0.989314375600245	-	-	-	-	-	-
MTA1	0.182873200534618	0.598249323696738	0.989314375600245	-	-	-	-	-	-
DCTD	-0.168992046273675	0.598829942394239	0.989314375600245	-	-	-	-	-	-
IRF9	0.150492992259269	0.599036715590758	0.989314375600245	-	-	-	-	-	-
MRPL18	0.124488940504946	0.59926366110876	0.989314375600245	-	-	-	-	-	-
CYB561	0.169154753386025	0.599472968644413	0.989314375600245	-	-	-	-	-	-
FABP5	0.299943361872978	0.599622096769463	0.989314375600245	-	-	-	-	-	-
PKM	0.130116610134302	0.599745358188021	0.989314375600245	-	-	-	-	-	-
CBR1	0.160227732542179	0.600011617035019	0.989314375600245	-	-	-	-	-	-
YAP1	-0.172019220065437	0.600320171826934	0.989314375600245	-	-	-	-	-	-
CDIPT	0.14362219323517	0.601103889279035	0.989314375600245	-	-	-	-	-	-
NUP88	-0.131182468925304	0.601165244451771	0.989314375600245	-	-	-	-	-	-
MT1H	0.25715931781808	0.60135062151918	0.989314375600245	-	-	-	-	-	-
PKN1	0.238518242950903	0.601482832112468	0.989314375600245	-	-	-	-	-	-
CLK2	-0.160789623628429	0.601730367614611	0.989314375600245	-	-	-	-	-	-
PPM1G	0.126779346250065	0.602451767004565	0.989314375600245	-	-	-	-	-	-
COQ9	-0.135961426027547	0.60246158506403	0.989314375600245	-	-	-	-	-	-
EMX2	-0.38365822444094	0.602472199291232	0.989314375600245	-	-	-	-	-	-
RNF5	0.0899173700625472	0.602715770058706	0.989314375600245	-	-	-	-	-	-
EIF3L	0.125278492105981	0.602722370351584	0.989314375600245	-	-	-	-	-	-
DUSP22	0.158983872665344	0.602973288292208	0.989314375600245	-	-	-	-	-	-
PRRG4	-0.300895548561818	0.603285101776453	0.989314375600245	-	-	-	-	-	-
EFHD2	0.18435192296971	0.604050944077889	0.989314375600245	-	-	-	-	-	-
HOXC4	-0.241382854260747	0.604104665635565	0.989314375600245	-	-	-	-	-	-
CLTA	-0.0877330788296239	0.604755193105538	0.989314375600245	-	-	-	-	-	-
UIMC1	-0.14500429696734	0.605424792398128	0.989314375600245	-	-	-	-	-	-
GPN1	0.136743306653947	0.605587218636307	0.989314375600245	-	-	-	-	-	-
CAPN1	-0.138712490497998	0.605669699411946	0.989314375600245	-	-	-	-	-	-
FGFR1	0.130110892040684	0.605778584978004	0.989314375600245	-	-	-	-	-	-
RAB5IF	-0.146593671526651	0.605902685463702	0.989314375600245	-	-	-	-	-	-
APBB3	0.118191226266186	0.605981810570707	0.989314375600245	-	-	-	-	-	-
HYOU1	-0.125967944894711	0.606110437096031	0.989314375600245	-	-	-	-	-	-
HDHD5	0.173652955906539	0.606195782483998	0.989314375600245	-	-	-	-	-	-
NDUFA9	0.213339264402333	0.606457694347267	0.989314375600245	-	-	-	-	-	-
GHITM	-0.228760492617007	0.606615658531875	0.989314375600245	-	-	-	-	-	-
SEC22B	-0.107206991909497	0.60681922622446	0.989314375600245	-	-	-	-	-	-
EIF3B	-0.140858197923109	0.606821084496079	0.989314375600245	-	-	-	-	-	-
S100A4	-0.335029722964349	0.606923690682275	0.989314375600245	-	-	-	-	-	-
THY1	0.322418533211676	0.607190182241509	0.989314375600245	-	-	-	-	-	-
PHACTR4	0.168464410106617	0.607459334103493	0.989314375600245	-	-	-	-	-	-
RBM3	-0.159124200069963	0.607923312647017	0.989314375600245	-	-	-	-	-	-
NDUFB4	-0.098032891962266	0.608463387837842	0.989314375600245	-	-	-	-	-	-
PLGRKT	0.206296981933064	0.608653043894259	0.989314375600245	-	-	-	-	-	-
DPH1	0.0927372925326175	0.609167448692361	0.989314375600245	-	-	-	-	-	-
MTX2	0.202919664135719	0.609221219093346	0.989314375600245	-	-	-	-	-	-
ABITRAM	0.174037638718333	0.609968418448	0.989314375600245	-	-	-	-	-	-
ZNF706	0.183753705904455	0.610153715499817	0.989314375600245	-	-	-	-	-	-
PRPF6	-0.196869182186788	0.610320119801696	0.989314375600245	-	-	-	-	-	-
SDF2	0.137827414078254	0.611172524239462	0.989314375600245	-	-	-	-	-	-
PRPF19	-0.106325913403546	0.611236028527158	0.989314375600245	-	-	-	-	-	-
PRKCI	0.212317316402487	0.611253766425229	0.989314375600245	-	-	-	-	-	-
MRPL16	-0.132084051588791	0.61158488267654	0.989314375600245	-	-	-	-	-	-
RPL10	0.0813602862877269	0.611748876987364	0.989314375600245	-	-	-	-	-	-
TMEM9B	-0.143254085151332	0.611791991774319	0.989314375600245	-	-	-	-	-	-
ATP5MF	-0.120388527352817	0.612442147745498	0.989314375600245	-	-	-	-	-	-
PRDX6	-0.129883216871578	0.612721937619417	0.989314375600245	-	-	-	-	-	-
FANCF	-0.163723610095018	0.612766590718669	0.989314375600245	-	-	-	-	-	-
RPS21	-0.158870038564052	0.612823774648845	0.989314375600245	-	-	-	-	-	-
VPS54	-0.132339631297465	0.613001162900359	0.989314375600245	-	-	-	-	-	-
BICRAL	-0.154277916736595	0.613439464199777	0.989314375600245	-	-	-	-	-	-
MCUR1	-0.183083312211343	0.613654490581124	0.989314375600245	-	-	-	-	-	-
AP2B1	-0.155320356467926	0.614121075633992	0.989314375600245	-	-	-	-	-	-
HSPG2	0.174631130845719	0.614173639724705	0.989314375600245	-	-	-	-	-	-
JUN	0.256379120742419	0.614278173158243	0.989314375600245	-	-	-	-	-	-
COMMD3	0.154030006182045	0.614358523209085	0.989314375600245	-	-	-	-	-	-
FOSL2	0.170013456178779	0.615333522884227	0.989314375600245	-	-	-	-	-	-
PPIE	0.10230747393293	0.61545718926723	0.989314375600245	-	-	-	-	-	-
NIPBL	-0.135980958591648	0.615718110841545	0.989314375600245	-	-	-	-	-	-
VPS51	0.1755587418344	0.616145021538174	0.989314375600245	-	-	-	-	-	-
SOD3	-0.216182894504331	0.616270815625602	0.989314375600245	-	-	-	-	-	-
GGPS1	-0.172008166823252	0.616305641528916	0.989314375600245	-	-	-	-	-	-
SERPINF1	0.412634608634395	0.616544441247921	0.989314375600245	-	-	-	-	-	-
PEX11B	-0.136423757920945	0.616662125629228	0.989314375600245	-	-	-	-	-	-
UQCR10	-0.123630539643426	0.617244580928467	0.989314375600245	-	-	-	-	-	-
MAP3K4	-0.142672951987729	0.61818315611237	0.989314375600245	-	-	-	-	-	-
TSG101	-0.133730289241264	0.618367824593896	0.989314375600245	-	-	-	-	-	-
PPP2R3A	0.163259261256834	0.618498871847459	0.989314375600245	-	-	-	-	-	-
SNRPE	-0.093078737028775	0.619775222423081	0.989314375600245	-	-	-	-	-	-
MMS19	0.156699087188096	0.619968353833982	0.989314375600245	-	-	-	-	-	-
PRELP	0.220744254794973	0.620015913707131	0.989314375600245	-	-	-	-	-	-
HSD17B10	0.14226093315525	0.620268990545849	0.989314375600245	-	-	-	-	-	-
